raw_candidate_id,market_id,source_id,source_url,raw_file,raw_object_index,symbol,name,isin,instrument_type,sector,price,currency,raw_payload,raw_quality_status,raw_quality_reason
sgx_raw_000199,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,199,0.270,BIX,,stocks,,0.275,SGD,"{""pv"": 0.255, ""lt"": 0.275, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 14.7, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.255"", ""c"": 0.02, ""sv"": 0.1, ""h"": 0.275, ""v_"": """", ""cn"": null, ""l"": 0.255, ""o"": 0.26, ""p_"": """", ""p"": 7.843, ""change_vs_pc"": null, ""s"": ""0.270"", ""nc"": ""BIX"", ""cx"": 0.0, ""vl"": 20.4, ""v"": 5279.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000200,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,200,0.410,EMI,,stocks,,0.345,SGD,"{""pv"": 0.345, ""lt"": 0.345, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 3.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260804"", ""b"": ""0.345"", ""c"": 0.0, ""sv"": 130.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.410"", ""nc"": ""EMI"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000201,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,201,0.008,R14,,stocks,,0.008,SGD,"{""pv"": 0.008, ""lt"": 0.008, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 27323.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.007"", ""c"": 0.0, ""sv"": 1050.1, ""h"": 0.008, ""v_"": """", ""cn"": null, ""l"": 0.007, ""o"": 0.007, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.008"", ""nc"": ""R14"", ""cx"": 0.0, ""vl"": 255.2, ""v"": 2039.6}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000202,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,202,1.470,S44,,stocks,,1.46,SGD,"{""pv"": 1.43, ""lt"": 1.46, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 21.8, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""1.450"", ""c"": 0.03, ""sv"": 10.0, ""h"": 1.47, ""v_"": """", ""cn"": null, ""l"": 1.46, ""o"": 1.46, ""p_"": """", ""p"": 2.098, ""change_vs_pc"": null, ""s"": ""1.470"", ""nc"": ""S44"", ""cx"": 0.0, ""vl"": 53.4, ""v"": 78078.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000203,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,203,0.350,BQD,,stocks,,0.35,SGD,"{""pv"": 0.35, ""lt"": 0.35, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 5.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.300"", ""c"": 0.0, ""sv"": 52.0, ""h"": 0.355, ""v_"": """", ""cn"": null, ""l"": 0.35, ""o"": 0.35, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.350"", ""nc"": ""BQD"", ""cx"": 0.0, ""vl"": 4374.314, ""v"": 1745393.6}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000204,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,204,0.025,L23,,stocks,,0.025,SGD,"{""pv"": 0.025, ""lt"": 0.025, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 800.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.021"", ""c"": 0.0, ""sv"": 2.5, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.025"", ""nc"": ""L23"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000205,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,205,0.088,5RC,,stocks,,0.059,SGD,"{""pv"": 0.059, ""lt"": 0.059, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 50.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260727"", ""b"": ""0.042"", ""c"": 0.0, ""sv"": 51.9, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.088"", ""nc"": ""5RC"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000206,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,206,2.400,9A4U,,reits,,2.39,SGD,"{""pv"": 2.42, ""lt"": 2.39, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""reits"", ""du"": null, ""bv"": 92.2, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""2.390"", ""c"": -0.03, ""sv"": 6.0, ""h"": 2.44, ""v_"": """", ""cn"": null, ""l"": 2.39, ""o"": 2.41, ""p_"": ""X"", ""p"": -1.24, ""change_vs_pc"": null, ""s"": ""2.400"", ""nc"": ""9A4U"", ""cx"": 0.0, ""vl"": 924.2, ""v"": 2222879.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000207,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,207,0.015,1C0,,stocks,,0.015,SGD,"{""pv"": 0.015, ""lt"": 0.015, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 351.6, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.014"", ""c"": 0.0, ""sv"": 1270.8, ""h"": 0.015, ""v_"": """", ""cn"": null, ""l"": 0.014, ""o"": 0.014, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.015"", ""nc"": ""1C0"", ""cx"": 0.0, ""vl"": 887.1, ""v"": 12620.5}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000208,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,208,0.039,5G1,,stocks,,0.038,SGD,"{""pv"": 0.038, ""lt"": 0.038, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 9.4, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.037"", ""c"": 0.0, ""sv"": 75.9, ""h"": 0.039, ""v_"": """", ""cn"": null, ""l"": 0.037, ""o"": 0.037, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.039"", ""nc"": ""5G1"", ""cx"": 0.0, ""vl"": 815.0, ""v"": 30250.3}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000209,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,209,0.865,ZKX,,stocks,,0.855,SGD,"{""pv"": 0.87, ""lt"": 0.855, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 29.5, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.855"", ""c"": -0.015, ""sv"": 38.8, ""h"": 0.875, ""v_"": """", ""cn"": null, ""l"": 0.85, ""o"": 0.87, ""p_"": """", ""p"": -1.724, ""change_vs_pc"": null, ""s"": ""0.865"", ""nc"": ""ZKX"", ""cx"": 0.0, ""vl"": 226.1, ""v"": 194375.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000210,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,210,1.440,F99,,stocks,,1.42,SGD,"{""pv"": 1.43, ""lt"": 1.42, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 90.8, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""1.420"", ""c"": -0.01, ""sv"": 35.0, ""h"": 1.44, ""v_"": """", ""cn"": null, ""l"": 1.42, ""o"": 1.44, ""p_"": """", ""p"": -0.699, ""change_vs_pc"": null, ""s"": ""1.440"", ""nc"": ""F99"", ""cx"": 0.0, ""vl"": 75.1, ""v"": 107476.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000211,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,211,0.116,5TJ,,stocks,,0.115,SGD,"{""pv"": 0.115, ""lt"": 0.115, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 13.3, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.108"", ""c"": 0.0, ""sv"": 0.1, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.116"", ""nc"": ""5TJ"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000212,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,212,0.565,Q5T,,businesstrusts,,0.56,SGD,"{""pv"": 0.56, ""lt"": 0.56, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""businesstrusts"", ""du"": null, ""bv"": 166.4, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.560"", ""c"": 0.0, ""sv"": 469.9, ""h"": 0.565, ""v_"": """", ""cn"": null, ""l"": 0.555, ""o"": 0.56, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.565"", ""nc"": ""Q5T"", ""cx"": 0.0, ""vl"": 1091.9, ""v"": 610627.5}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000213,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,213,1.080,O10,,stocks,,1.08,SGD,"{""pv"": 1.08, ""lt"": 1.08, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 15.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""1.070"", ""c"": 0.0, ""sv"": 2.2, ""h"": 1.08, ""v_"": """", ""cn"": null, ""l"": 1.08, ""o"": 1.08, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""1.080"", ""nc"": ""O10"", ""cx"": 0.0, ""vl"": 40.6, ""v"": 43848.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000214,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,214,0.215,BDU,,stocks,,0.215,SGD,"{""pv"": 0.215, ""lt"": 0.215, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 27.2, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260807"", ""b"": ""0.200"", ""c"": 0.0, ""sv"": 2.3, ""h"": 0.215, ""v_"": """", ""cn"": null, ""l"": 0.215, ""o"": 0.215, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.215"", ""nc"": ""BDU"", ""cx"": 0.0, ""vl"": 0.4, ""v"": 86.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000215,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,215,0.032,5F4,,stocks,,0.029,SGD,"{""pv"": 0.029, ""lt"": 0.029, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 86.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260731"", ""b"": ""0.029"", ""c"": 0.0, ""sv"": 29.5, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.032"", ""nc"": ""5F4"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000216,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,216,0.225,AW9U,,reits,,0.225,SGD,"{""pv"": 0.225, ""lt"": 0.225, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""reits"", ""du"": null, ""bv"": 4639.1, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.220"", ""c"": 0.0, ""sv"": 5236.2, ""h"": 0.225, ""v_"": """", ""cn"": null, ""l"": 0.22, ""o"": 0.225, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.225"", ""nc"": ""AW9U"", ""cx"": 0.0, ""vl"": 1585.8, ""v"": 355337.5}",accepted,structured_sgx_record_has_symbol_and_name
