version,phase_type,sheet_name,row_number,stock_code_raw_text,ticker,company_name,exchange,isin,currency,board_lot,category,subcategory,source_provider,rebuild_candidate_status,decision_reason
v2.12E,rebuild-only,ListOfSecurities,2413,04030,04030,EFN 0.80 2708,HKEX,HK0000121852,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2414,04036,04036,EFN 1.49 2802,HKEX,HK0000139938,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2415,04042,04042,EFN 2.49 2808,HKEX,HK0000159993,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2416,04048,04048,EFN 2.48 2902,HKEX,HK0000187234,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2417,04054,04054,EFN 2.24 2908,HKEX,HK0000212438,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2418,04100,04100,EFN 2.77 2608,HKEX,HK0001051207,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2419,04101,04101,EFN 3.19 2611,HKEX,HK0001085379,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2420,04104,04104,EFN 3.34 2702,HKEX,HK0001111019,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2421,04105,04105,EFN 2.16 2705,HKEX,HK0001146429,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2422,04106,04106,EFN 1.85 2708,HKEX,HK0001185575,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2423,04107,04107,EFN 2.40 2711,HKEX,HK0001221610,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2424,04108,04108,EFN 2.23 2802,HKEX,HK0001268421,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2425,04111,04111,EFN 2.52 2805,HKEX,HK0001306528,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2426,04200,04200,HKGB FRN 2702,HKEX,HK0001256632,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2427,04201,04201,HKGB 2.91 3302,HKEX,HK0001256640,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2428,04202,04202,HKGB FRN 2705,HKEX,HK0001302667,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2429,04203,04203,HKGB GR 5605,HKEX,HK0001302733,HKD,"10,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2430,04204,04204,HKGB GR 3405,HKEX,HK0001302741,EUR,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2431,04205,04205,HKGB GR 3105,HKEX,USY2836BBW38,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2432,04206,04206,HKGB 2.96 3106,HKEX,HK0001314399,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2433,04227,04227,HKGB 2.13 3007,HKEX,HK0000257821,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2434,04232,04232,HKGB 1.89 3203,HKEX,HK0000329679,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2435,04233,04233,HKGB SUKUK 2702,HKEX,XS1555404786,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2436,04235,04235,HKGB 1.25 2706,HKEX,HK0000345436,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2437,04236,04236,HKGB 1.97 2901,HKEX,HK0000474293,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2438,04237,04237,HKGB 2.02 3403,HKEX,HK0000486388,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2439,04242,04242,HKGB GREEN 3102,HKEX,USY3422VCS52,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2440,04243,04243,HKGB GREEN 5102,HKEX,USY3422VCT36,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2441,04244,04244,HKGB 1.59 3603,HKEX,HK0000706934,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2442,04248,04248,HKGB GREEN 3111,HKEX,HK0000789823,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2443,04249,04249,HKGB GREEN 2611,HKEX,HK0000789849,EUR,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2444,04250,04250,HKGB GREEN 4111,HKEX,HK0000789856,EUR,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2445,04255,04255,HKGB 3.30 4205,HKEX,HK0000849734,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2446,04258,04258,HKGB 3.74 3801,HKEX,HK0000898822,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2447,04260,04260,HKGB GREEN 2801,HKEX,USY3422VCV81,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2448,04261,04261,HKGB GREEN 3301,HKEX,USY3422VCW64,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2449,04262,04262,HKGB GREEN 5301,HKEX,USY3422VCX48,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2450,04264,04264,HKGB GREEN 3001,HKEX,HK0000895901,EUR,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2451,04268,04268,HKGB GREEN 2806,HKEX,USY3422VCZ95,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2452,04269,04269,HKGB GREEN 3306,HKEX,USY3422VDA36,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2453,04270,04270,HKGB GREEN 2706,HKEX,HK0000929676,EUR,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2454,04271,04271,HKGB GREEN 3206,HKEX,HK0000929684,EUR,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2455,04273,04273,HKGB RGB 2610,HKEX,HK0000951001,HKD,100,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2456,04280,04280,HKGB GR 2707,HKEX,USY3422VDC91,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2457,04281,04281,HKGB GR 3107,HKEX,HK0001031944,EUR,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2458,04283,04283,HKGB 2.89 2710,HKEX,HK0001075180,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2459,04284,04284,HKGB 3.23 2912,HKEX,HK0001088944,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2460,04286,04286,HKGB RIB 2712,HKEX,HK0001086013,HKD,100,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2461,04287,04287,HKGB 3.75 3912,HKEX,HK0001088951,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2462,04288,04288,HKGB 3.84 3501,HKEX,HK0001101879,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2463,04290,04290,HKGB 3.99 4503,HKEX,HK0001120135,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2464,04291,04291,HKGB 2.76 2804,HKEX,HK0001136313,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2465,04293,04293,HKGB 2.70 3005,HKEX,HK0001145983,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2466,04294,04294,HKGB 3.17 3507,HKEX,HK0001167730,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2467,04295,04295,HKGB FRN 2608,HKEX,HK0001179081,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2468,04296,04296,HKGB FRN 2611,HKEX,HK0001221289,HKD,500,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2469,04297,04297,HKGB GR 2811,HKEX,HK0001201893,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2470,04298,04298,HKGB GR 2911,HKEX,HK0001201901,EUR,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2471,04299,04299,HKGB GR 2711,HKEX,HK0001201927,HKD,"10,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2472,04304,04304,ZJ XC INV B2701,HKEX,XS2736277232,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2473,04305,04305,JIAN CHG N2701,HKEX,XS2744828265,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2474,04309,04309,CICCMTN N2701,HKEX,XS2745345087,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2475,04310,04310,CICCMTN N2701B,HKEX,XS2745346051,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2476,04314,04314,CITIC LTD N3109,HKEX,XS1484449274,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2477,04316,04316,AIR AUTH N3201,HKEX,USY000AKAC13,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2478,04317,04317,CITIC LTD N4609,HKEX,XS1484449357,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2479,04318,04318,AIR AUTH N5201,HKEX,USY000AKAD95,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2480,04319,04319,CCBL1CORP N2905,HKEX,XS1992925013,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2481,04320,04320,AIR AUTH N6201,HKEX,USY000AKAE78,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2482,04321,04321,MTRC N3401,HKEX,HK0000985314,HKD,"10,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2483,04322,04322,AGRBK N2701B,HKEX,XS2752079181,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2484,04324,04324,ZJ CB B2701,HKEX,XS2748188831,JPY,100,Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2485,04325,04325,AIR AUTH N2701,HKEX,USY000AKAB30,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2486,04326,04326,HN SFIC B2701,HKEX,XS2752922810,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2487,04329,04329,DY SOAI B2701,HKEX,XS2752890355,JPY,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2494,04406,04406,AZORB IV N2801,HKEX,XS1748890313,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2495,04407,04407,GZ DDH B2701,HKEX,XS2405718466,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2496,04408,04408,LINK FIN N3201,HKEX,XS2417084030,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2497,04411,04411,CCTHK N2701,HKEX,XS2413634572,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2498,04413,04413,AGRBK N2701,HKEX,XS2425755985,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2499,04415,04415,TH UNIC B2801,HKEX,XS1728039113,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2500,04416,04416,FWD GHL SPCSC,HKEX,XS1748857379,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2501,04418,04418,RUDONGJX B2701C,HKEX,XS2753702401,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2502,04423,04423,CINDA FIN N2802,HKEX,XS1757392540,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2503,04424,04424,CINDA FIN N4802,HKEX,XS1757392896,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2504,04427,04427,GRNL GLB N2902,HKEX,XS1760383577,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2505,04432,04432,CCB B3201,HKEX,XS2431453336,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2506,04438,04438,CHINA OVS N2907,HKEX,XS2026426085,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2507,04439,04439,SXSY CIO N2701,HKEX,XS2734113991,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2508,04441,04441,BOCL N2803,HKEX,XS1785829760,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2509,04442,04442,XIN YUE B2701,HKEX,XS2422522685,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2510,04446,04446,CITIC LTD N3803,HKEX,XS1772378763,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2511,04457,04457,AIA GROUP N2804,HKEX,US00131MAF05,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2512,04466,04466,CITIC LTD N4804,HKEX,XS1808340365,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2513,04467,04467,ICBCIL FN N2701,HKEX,XS2431451041,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2514,04469,04469,CINDA20 N2701,HKEX,XS2436124205,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2515,04472,04472,JOY TREA N2702,HKEX,XS2757520452,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2516,04476,04476,CHINA OVS N2804,HKEX,XS1811821211,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2517,04478,04478,CNOOCF15U N2805,HKEX,US12634MAE03,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2518,04482,04482,STATEGRI N2805,HKEX,USG8450LAP97,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2519,04488,04488,CDB N2702,HKEX,XS2444444405,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2520,04492,04492,CITIC LT N2702B,HKEX,XS2439108205,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2521,04493,04493,CITIC LTD N3202,HKEX,XS2439108387,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2522,04497,04497,CHALCO CH B2702,HKEX,XS2435557959,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2523,04498,04498,HKMC N2702,HKEX,HK0000824430,HKD,"10,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2524,04501,04501,MIDEA INV N2702,HKEX,XS2432130453,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2525,04502,04502,SINOCHEM N4011,HKEX,USG8185TAB55,USD,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2526,04504,04504,BOCL N2702,HKEX,XS2446844917,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2527,04505,04505,SUN EXP N2703,HKEX,XS2434699968,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2528,04507,04507,CNOOC F11 N4101,HKEX,USG2353WAB75,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2529,04508,04508,CISI FIN B2702,HKEX,XS2742422210,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2530,04512,04512,HAICHUAN B2702,HKEX,XS2751569810,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2531,04514,04514,CNPC OVS N4104,HKEX,USG21895AC44,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2532,04515,04515,STATEGRID N2705,HKEX,USG8450LAJ38,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2533,04516,04516,STATEGRID N4705,HKEX,USG8450LAM66,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2534,04517,04517,JIAN CHG N2702,HKEX,XS2756270208,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2535,04518,04518,CDBL FND2 N2703,HKEX,XS2423459325,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2536,04522,04522,WHARF FIN N2609,HKEX,XS0676864118,JPY,"5,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2537,04523,04523,CLP-PF N2610,HKEX,XS0683069818,JPY,"5,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2538,04525,04525,SINOPEC N2609,HKEX,USG8200TAH35,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2539,04526,04526,NWD (MTN) N2905,HKEX,HK0000504263,HKD,"10,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2540,04528,04528,RONGSHI N2905,HKEX,XS1989705063,USD,"2,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2541,04529,04529,HKMC N2902,HKEX,HK0000993342,HKD,"10,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2542,04530,04530,HKMC N3402,HKEX,HK0000993359,HKD,"10,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
v2.12E,rebuild-only,ListOfSecurities,2543,04531,04531,ANJI QCLF B2702,HKEX,XS2760878608,JPY,"1,000",Debt Securities,,hkex_securities_list,EXCLUDED,NON_EQUITY_CATEGORY_EXCLUDED
