row_number,classification,matched_terms,reason,isin,ticker,name,exchange,country,mic,currency,source_provider,asset_type,instrument_type,instrument_scope
9885,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AMEDd,Amundi MSCI EMU ESG Selection - UCITS ETF DR,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9886,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AMEEd,Amundi Global Hydrogen UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9887,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AMEId,Amundi MSCI Emerging Markets SRI Climate Paris Aligned ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9888,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AMELd,Amundi Msci EM Latin America UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9889,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AMEMd,Amundi MSCI Emerging Markets Swap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9890,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AMEQd,Amundi Msci Europe Quality Factor UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9910,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANAEm,BNP PARIBAS EASY II Nasdaq 100 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9911,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANAVd,BNP PARIBAS EASY II Nasdaq 100 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9915,residual_review_required,fund;etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANFOz,UBS Property Fund - Swiss Residential Anfos,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9923,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANRJl,Amundi Global Hydrogen UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9924,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANRJp,Amundi Global Hydrogen UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9927,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANXGl,Amundi Nasdaq-100 Swap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9928,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANXUl,Amundi Nasdaq-100 Swap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9929,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANXUp,Amundi Nasdaq-100 Swap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9930,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANXm,Amundi Nasdaq-100 Swap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9931,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ANXp,Amundi Nasdaq-100 Swap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9942,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,APEXm,Amundi MSCI AC Asia Ex Japan UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9945,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,APJXd,iShares MSCI Pacific ex-Japan ESG Enhanced CTB UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9952,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,APXJd,Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9953,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,APXp,Amundi MSCI AC Asia Ex Japan UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9955,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AQWAl,Global X Clean Water UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9956,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AQWAm,Global X Clean Water UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9957,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AQWGl,Global X Clean Water UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9960,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ARAXd,abrdn Future Raw Materials UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9971,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ARKIl,ARK Artificial Intelligence & Robotics UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9973,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ARMGl,GLOBAL X DEFENCE TECH UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9974,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ARMIm,Future of European Defence Screened UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9975,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ARMRl,GLOBAL X DEFENCE TECH UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9992,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASDVl,SS SPDR S&P Pan Asia Dividend Aristocrats UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9993,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASGDx,iShares $ Asia Investment Grade Corp Bond UCITS ETF SGD Hedged (Acc),CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9995,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASHRl,Xtrackers Harvest CSI300 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9996,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASIGa,iShares Asia Investment Grade Corp Bond UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9997,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASILl,Amundi MSCI China ESG Selection Extra UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
9998,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASIp,Amundi MSCI China ESG Selection Extra UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10008,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASR3d,BNP Paribas Easy EUR Corp Bond SRI PAB 1-3Y UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10009,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASRDm,BNP Paribas Easy JPM Screened EMBI Global Diversified Composite,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10010,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASREUm,UBS MSCI USA Socially Responsible UCITS ETF/Lux,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10011,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASREd,BNP Paribas Easy JPM Tilted EMU Government Bond IG 3-5Y,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10012,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASRFd,BNP Paribas Easy EUR High Yield SRI Fossil Free UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10013,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASRId,BNP Paribas Easy EUR Corp Bond SRI PAB UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10015,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASRUUz,UBS MSCI USA Socially Responsible UCITS ETF/Lux,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10017,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASWCd,Future of Defence UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10018,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASWJd,Kotak Indo-Pacific Defence UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10019,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASWKd,Rex Tech Innovation Premium Income UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10020,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASWMd,Rex Crypto Equity Income & Growth UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10021,residual_review_required,etf;preferred_or_preference,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ASWNd,Infrastructure Capital Preferred Income UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10025,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AT1l,Invesco USD AT1 CoCo Bond UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10049,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUADl,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10051,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUCHAz,UBS Gold hCHF ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10052,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUCOa,L&G Gold Mining UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10053,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUCOm,L&G Gold Mining UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10054,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUCOz,L&G Gold Mining UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10055,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUCPl,L&G Gold Mining UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10057,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUEMl,Amundi MSCI Emerging Markets Swap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10058,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUEMp,Amundi MSCI Emerging Markets Swap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10059,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUEMz,Amundi MSCI Emerging Markets Swap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10060,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUESGz,UBS MSCI Australia Universal UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10061,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUEUAz,UBS Gold hEUR ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10064,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUHCHz,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10065,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUHEUz,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10066,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUHGBz,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10067,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUHUSz,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10070,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUSAUm,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10071,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUSAUz,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10072,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUSAYz,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10073,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUSCHz,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10075,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUSSEp,BNP PARIBAS EASY ESG ENHANCED US UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10077,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUSTl,UBS MSCI Australia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10078,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUSTm,Amundi Australia S&P/ASX 200 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
10084,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AUUSIz,UBS Gold ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
